,ID,Count
193,18481,316.0774557471046
194,18482,267.4988817833005
195,18483,221.02476936907294
196,18484,186.0372163157449
197,18485,166.53399573421748
198,18486,179.0692667034346
199,18487,207.67305177861556
200,18488,239.14847669402167
201,18489,309.0320844724354
202,18490,438.6359472614078
203,18491,486.285461276904
204,18492,491.4375209902488
205,18493,434.6381741505066
206,18494,464.7340858093342
207,18495,458.8641161359333
208,18496,447.15233012089857
209,18497,457.5690628746553
210,18498,468.83039558141945
211,18499,497.476410654251
212,18500,478.05765006802386
213,18501,446.21623183964823
214,18502,447.8350484162456
215,18503,437.2493956718878
216,18504,381.63433874158693
217,18505,304.56416840004255
218,18506,257.7550945090411
219,18507,212.9738260502926
220,18508,179.26071299434238
221,18509,160.46790746667415
222,18510,172.5465746066155
223,18511,200.1084517861329
224,18512,230.4373678163501
225,18513,297.77542847467436
226,18514,422.6584024863955
227,18515,468.5722579257001
228,18516,473.5366511578378
229,18517,418.8062503609118
230,18518,447.80590262951864
231,18519,442.1497496847061
232,18520,430.864571626951
233,18521,440.9018694187043
234,18522,451.7530021665457
235,18523,479.3555710938677
236,18524,460.64414906180787
237,18525,429.96257121728615
238,18526,431.5224215497883
239,18527,421.32235676681773
240,18528,266.3410389765296
241,18529,212.55408335154243
242,18530,179.88622276339902
243,18531,148.63355926535337
244,18532,125.10531600489828
245,18533,111.98989414315585
246,18534,120.41954637547758
247,18535,139.65486735928147
248,18536,160.82129340248315
249,18537,207.81624961512824
250,18538,294.97156472235406
251,18539,327.0146560265748
252,18540,330.4792856919648
253,18541,292.2831635612319
254,18542,312.5219018798211
255,18543,308.5744959495818
256,18544,300.69861649164625
257,18545,307.7036054325984
258,18546,315.276566449844
259,18547,334.5402860374627
260,18548,321.4816613833493
261,18549,300.06911410708733
262,18550,301.1577272533164
263,18551,294.0391438971058
264,18552,265.38846338845764
265,18553,211.79387819606302
266,18554,179.2428550529877
267,18555,148.10196751115546
268,18556,124.65787361891736
269,18557,111.58935940137715
270,18558,119.98886276530328
271,18559,139.15538812801807
272,18560,160.24611190313158
273,18561,207.07298944407557
274,18562,293.9165913212978
275,18563,325.84507968389136
276,18564,329.29731801201825
277,18565,291.237805296194
278,18566,311.40415924574364
279,18567,307.4708713145171
280,18568,299.62316014238195
281,18569,306.60309555990597
282,18570,314.148971686959
283,18571,333.34379408515036
284,18572,320.3318739385628
285,18573,298.99590918932023
286,18574,300.08062888258416
287,18575,292.98750532315455
288,18576,413.85682113936707
289,18577,330.2793951472616
290,18578,279.51809681942694
291,18579,230.95581735569294
292,18580,194.39620941775235
293,18581,174.0166733895821
294,18582,187.11517705835567
295,18583,217.00418262258623
296,18584,249.8938560682654
297,18585,322.9174624283162
298,18586,458.34466431309545
299,18587,508.1351583263439
300,18588,513.5187095254132
301,18589,454.16726392911835
302,18590,485.61544005919995
303,18591,479.48172188976866
304,18592,467.2437038634695
305,18593,478.12847951186046
306,18594,489.895804537148
307,18595,519.8289375702236
308,18596,499.5376564797426
309,18597,466.26554497074187
310,18598,467.957097943127
311,18599,456.8958124193571
312,18600,404.20949224825944
313,18601,322.5803219698046
314,18602,273.0023095391555
315,18603,225.57205510861706
316,18604,189.86468046463608
317,18605,169.9602074937103
318,18606,182.75337471176124
319,18607,211.94564398416884
320,18608,244.06863320321605
321,18609,315.39000170856457
322,18610,447.6602887120377
323,18611,496.29012704230354
324,18612,501.5481834171567
325,18613,443.58026682553987
326,18614,474.29536116826046
327,18615,468.3046248067475
328,18616,456.35188463221846
329,18617,466.98292757591014
330,18618,478.4759469744957
331,18619,507.7113150696482
332,18620,487.89303974421136
333,18621,455.39652739471046
334,18622,457.04864893325714
335,18623,446.2452106985871
336,18624,419.1448500271898
337,18625,334.49951885522194
338,18626,283.0896213060382
339,18627,233.90684044291748
340,18628,196.88009446827357
341,18629,176.24016023054696
342,18630,189.5060291866608
343,18631,219.77693959522088
344,18632,253.08685872590044
345,18633,327.0435195149247
346,18634,464.2011337529234
347,18635,514.6278225978922
348,18636,520.0801617758121
349,18637,459.97035690448297
350,18638,491.82036008041916
351,18639,485.60826872196947
352,18640,473.2138802082283
353,18641,484.2377353766999
354,18642,496.15541663991246
355,18643,526.4710183532097
356,18644,505.92046672495684
357,18645,472.22322295322317
358,18646,473.93638963481
359,18647,462.73376924739057
360,18648,399.7752017937484
361,18649,319.04152619693025
362,18650,270.0073983397286
363,18651,223.09746698054252
364,18652,187.78181215901986
365,18653,168.09569678777865
366,18654,180.74851940639323
367,18655,209.62054137273148
368,18656,241.39113247348584
369,18657,311.9300857470523
370,18658,442.74933094590915
371,18659,490.84568643609407
372,18660,496.04606047136974
373,18661,438.7140680332911
374,18662,469.0922092557478
375,18663,463.1671929368682
376,18664,451.34557764356435
377,18665,461.8599950919355
378,18666,473.2269328739584
379,18667,502.14158085697943
380,18668,482.54071751910294
381,18669,450.4007009404331
382,18670,452.03469824659896
383,18671,441.3497767314978
384,18672,385.34846923843804
385,18673,307.5282388498681
386,18674,260.26361106546915
387,18675,215.0465236617621
388,18676,181.00530883761732
389,18677,162.0296085202353
390,18678,174.22582730957407
391,18679,202.05594138024873
392,18680,232.68002359581425
393,18681,300.67342974929124
394,18682,426.7717861708967
395,18683,473.1324830848901
396,18684,478.1451906389585
397,18685,422.88214424369625
398,18686,452.16402607593204
399,18687,446.4528264856409
400,18688,435.05781914961665
401,18689,445.1928016359843
402,18690,456.1495394590845
403,18691,484.02074129659604
404,18692,465.1272165128869
405,18693,434.1470403180709
406,18694,435.72207138014164
407,18695,425.42273782642775
408,18696,270.05516947338066
409,18697,215.51815380136804
410,18698,182.39473931982707
411,18699,150.70625687682292
412,18700,126.8499118481732
413,18701,113.55159519671699
414,18702,122.09879907843614
415,18703,141.6023569533973
416,18704,163.0639491819473
417,18705,210.71425088974513
418,18706,299.0849484068553
419,18707,331.57488118576475
420,18708,335.08782517308555
421,18709,296.35905744401623
422,18710,316.88002532623454
423,18711,312.87757275051655
424,18712,304.891864014312
425,18713,311.99453764987845
426,18714,319.6731037423828
427,18715,339.205456240191
428,18716,325.9647288344283
429,18717,304.25358320787217
430,18718,305.3573770836697
431,18719,298.13952495671583
432,18720,269.1025938853087
433,18721,214.7579486458887
434,18722,181.75137160941583
435,18723,150.17466512262502
436,18724,126.4024694621923
437,18725,113.15106045493832
438,18726,121.66811546826189
439,18727,141.10287772213397
440,18728,162.48876768259578
441,18729,209.97099071869243
442,18730,298.0299750057991
443,18731,330.40530484308135
444,18732,333.90585749313914
445,18733,295.3136991789785
446,18734,315.76228269215716
447,18735,311.7739481154521
448,18736,303.81640766504773
449,18737,310.8940277771861
450,18738,318.5455089794979
451,18739,338.0089642878788
452,18740,324.81494138964183
453,18741,303.1803782901051
454,18742,304.2802787129375
455,18743,297.0878863827646
456,18744,417.5709516362182
457,18745,333.2434655970872
458,18746,282.02661337585505
459,18747,233.02851496716247
460,18748,196.1408052610273
461,18749,175.57837444314325
462,18750,188.79442976131423
463,18751,218.95167221670204
464,18752,252.1365118477295
465,18753,325.815463702933
466,18754,462.4580479975966
467,18755,512.695383485534
468,18756,518.127249006534
469,18757,458.24315781190273
470,18758,489.97356350561336
471,18759,483.7847986907035
472,18760,471.4369513861352
473,18761,482.4194117291405
474,18762,494.29234182968685
475,18763,524.4941077729519
476,18764,504.02072393082153
477,18765,470.45001407152677
478,18766,472.15674777348033
479,18767,460.9961934789671
480,18768,407.9236227451105
481,18769,325.5443924196302
482,18770,275.5108260955835
483,18771,227.64475272008661
484,18772,191.60927630791105
485,18773,171.52190854727144
486,18774,184.43262741471983
487,18775,213.8931335782847
488,18776,246.31128898268014
489,18777,318.2880029831814
490,18778,451.7736723965389
491,18779,500.85035220149354
492,18780,506.1567228982775
493,18781,447.65616070832414
494,18782,478.65348461467386
495,18783,472.6077016076823
496,18784,460.5451321548842
497,18785,471.2738597931901
498,18786,482.8724842670345
499,18787,512.3764852723765
500,18788,492.37610719529033
501,18789,459.58099649549524
502,18790,461.24829876361036
503,18791,450.34559175819703
504,18792,422.858980524041
505,18793,337.4635893050476
506,18794,285.5981378624664
507,18795,235.979538054387
508,18796,198.62469031154853
509,18797,177.80186128410813
510,18798,191.18528188961943
511,18799,221.72442918933675
512,18800,255.3295145053646
513,18801,329.9415207895416
514,18802,468.3145174374247
515,18803,519.1880477570821
516,18804,524.6887012569331
517,18805,464.04625078726747
518,18806,496.1784835268327
519,18807,489.9113455229044
520,18808,477.4071277308941
521,18809,488.52866759398
522,18810,500.55195393245134
523,18811,531.1361885559382
524,18812,510.4035341760359
525,18813,476.407692054008
526,18814,478.1360394651633
527,18815,466.83415030700064
528,18816,403.4893322905994
529,18817,322.00559664675586
530,18818,272.5159148961567
531,18819,225.17016459201204
532,18820,189.5264080022948
533,18821,169.6573978413398
534,18822,182.4277721093518
535,18823,211.5680309668473
536,18824,243.63378825294996
537,18825,314.82808702166915
538,18826,446.8627146304104
539,18827,495.405911595284
540,18828,500.65459995249046
541,18829,442.7899619160754
542,18830,473.45033270216123
543,18831,467.47026973780305
544,18832,455.53882516623
545,18833,466.15092730921555
546,18834,477.6234701664972
547,18835,506.8067510597078
548,18836,487.02378497018196
549,18837,454.5851700412179
550,18838,456.2343480769522
551,18839,445.4501577911078
552,18840,389.06259973528904
553,18841,310.4923092996938
554,18842,262.77212762189725
555,18843,217.11922127323163
556,18844,182.74990468089226
557,18845,163.59130957379645
558,18846,175.90508001253264
559,18847,204.00343097436462
560,18848,234.9226793752784
561,18849,303.5714310239081
562,18850,430.885169855398
563,18851,477.69270824408
564,18852,482.7537301200794
565,18853,426.9580381264806
566,18854,456.5221495223455
567,18855,450.75590328657574
568,18856,439.2510666722824
569,18857,449.4837338532643
570,18858,460.54607675162333
571,18859,488.6859114993244
572,18860,469.6102839639659
573,18861,438.3315094188557
574,18862,439.92172121049487
575,18863,429.52311888603776
576,18864,273.7692999702318
577,18865,218.4822242511937
578,18866,184.90325587625523
579,18867,152.77895448829247
580,18868,128.5945076914482
581,18869,115.11329625027818
582,18870,123.77805178139477
583,18871,143.5498465475132
584,18872,165.30660496141144
585,18873,213.61225216436202
586,18874,303.19833209135663
587,18875,336.1351063449548
588,18876,339.6963646542065
589,18877,300.43495132680073
590,18878,321.2381487726481
591,18879,317.1806495514515
592,18880,309.0851115369778
593,18881,316.2854698671586
594,18882,324.0696410349218
595,18883,343.8706264429195
596,18884,330.44779628550737
597,18885,308.43805230865706
598,18886,309.557026914023
599,18887,302.23990601632596
600,18888,272.81672438215975
601,18889,217.7220190957143
602,18890,184.2598881658439
603,18891,152.24736273409454
604,18892,128.14706530546724
605,18893,114.71276150849945
606,18894,123.34736817122045
607,18895,143.0503673162498
608,18896,164.73142346205987
609,18897,212.8689919933093
610,18898,302.1433586903004
611,18899,334.9655300022713
612,18900,338.51439697425997
613,18901,299.38959306176287
614,18902,320.1204061385706
615,18903,316.0770249163869
616,18904,308.0096551877134
617,18905,315.1849599944661
618,18906,322.94204627203675
619,18907,342.6741344906071
620,18908,329.29800884072085
621,18909,307.36484739088996
622,18910,308.4799285432907
623,18911,301.18826744237464
624,18912,421.2850821330692
625,18913,336.2075360469128
626,18914,284.5351299322831
627,18915,235.101212578632
628,18916,197.88540110430222
629,18917,177.1400754967044
630,18918,190.47368246427283
631,18919,220.89916181081793
632,18920,254.37916762719362
633,18921,328.7134649775499
634,18922,466.5714316820979
635,18923,517.2556086447238
636,18924,522.7357884876549
637,18925,462.3190516946871
638,18926,494.33168695202687
639,18927,488.08787549163833
640,18928,475.630198908801
641,18929,486.7103439464206
642,18930,498.68887912222567
643,18931,529.1592779756802
644,18932,508.50379138190056
645,18933,474.6344831723115
646,18934,476.35639760383356
647,18935,465.0965745385771
648,18936,411.6377532419616
649,18937,328.50846286945585
650,18938,278.01934265201163
651,18939,229.71745033155617
652,18940,193.35387215118598
653,18941,173.08360960083263
654,18942,186.11188011767842
655,18943,215.84062317240057
656,18944,248.5539447621443
657,18945,321.18600425779834
658,18946,455.88705608104027
659,18947,505.41057736068353
660,18948,510.76526237939845
661,18949,451.73205459110864
662,18950,483.0116080610874
663,18951,476.91077840861726
664,18952,464.7383796775499
665,18953,475.5647920104702
666,18954,487.2690215595734
667,18955,517.041655475105
668,18956,496.8591746463694
669,18957,463.76546559628014
670,18958,465.4479485939637
671,18959,454.44597281780716
672,18960,426.573111020892
673,18961,340.4276597548732
674,18962,288.1066544188945
675,18963,238.05223566585653
676,18964,200.36928615482347
677,18965,179.36356233766926
678,18966,192.86453459257797
679,18967,223.6719187834526
680,18968,257.57217028482876
681,18969,332.8395220641585
682,18970,472.42790112192597
683,18971,523.7482729162722
684,18972,529.2972407380538
685,18973,468.12214467005185
686,18974,500.53660697324614
687,18975,494.21442232383924
688,18976,481.60037525355983
689,18977,492.8195998112601
690,18978,504.9484912249902
691,18979,535.8013587586665
692,18980,514.8866016271149
693,18981,480.59216115479285
694,18982,482.33568929551666
695,18983,470.9345313666107
696,18984,407.2034627874506
697,18985,324.96966709658153
698,18986,275.0244314525848
699,18987,227.24286220348165
700,18988,191.27100384556977
701,18989,171.21909889490095
702,18990,184.10702481231039
703,18991,213.5155205609632
704,18992,245.87644403241416
705,18993,317.7260882962861
706,18994,450.9760983149117
707,18995,499.96613675447395
708,18996,505.2631394336114
709,18997,446.8658557988599
710,18998,477.80845614857475
711,18999,471.773346538738
712,19000,459.73207268889587
713,19001,470.4418595264957
714,19002,482.0200074590361
715,19003,511.47192126243624
716,19004,491.506852421261
717,19005,458.7696391420028
718,19006,460.4339979073055
719,19007,449.5505388507179
720,19008,392.7767302321402
721,19009,313.45637974951944
722,19010,265.28064417832536
723,19011,219.19191888470118
724,19012,184.49450052416722
725,19013,165.15301062735762
726,19014,177.58433271549126
727,19015,205.95092056848046
728,19016,237.16533515474254
729,19017,306.46943229852496
730,19018,434.99855353989926
731,19019,482.25293340327005
732,19020,487.36226960120035
733,19021,431.0339320092651
734,19022,460.8802729687591
735,19023,455.0589800875107
736,19024,443.44431419494816
737,19025,453.7746660705445
738,19026,464.94261404416227
739,19027,493.35108170205285
740,19028,474.09335141504494
741,19029,442.51597851964056
742,19030,444.12137104084815
743,19031,433.62349994564784
744,19032,277.4834304670828
745,19033,221.44629470101933
746,19034,187.41177243268328
747,19035,154.85165209976196
748,19036,130.3391035347231
749,19037,116.6749973038393
750,19038,125.4573044843533
751,19039,145.49733614162903
752,19040,167.54926074087552
753,19041,216.51025343897882
754,19042,307.3117157758578
755,19043,340.69533150414463
756,19044,344.3049041353273
757,19045,304.5108452095851
758,19046,325.59627221906146
759,19047,321.48372635238627
760,19048,313.27835905964344
761,19049,320.5764020844386
762,19050,328.46617832746057
763,19051,348.53579664564774
764,19052,334.93086373658633
765,19053,312.6225214094418
766,19054,313.75667674437625
767,19055,306.3402870759359
768,19056,276.53085487901086
769,19057,220.68608954553997
770,19058,186.76840472227204
771,19059,154.32006034556412
772,19060,129.8916611487422
773,19061,116.27446256206065
774,19062,125.02662087417906
775,19063,144.9978569103657
776,19064,166.97407924152404
777,19065,215.76699326792618
778,19066,306.25674237480166
779,19067,339.5257551614613
780,19068,343.12293645538085
781,19069,303.4654869445473
782,19070,324.47852958498413
783,19071,320.38010171732174
784,19072,312.2029027103792
785,19073,319.4758922117463
786,19074,327.33858356457563
787,19075,347.3393046933356
788,19076,333.78107629179993
789,19077,311.54931649167486
790,19078,312.67957837364406
791,19079,305.2886485019847
792,19080,424.99921262992035
793,19081,339.1716064967385
794,19082,287.0436464887112
795,19083,237.1739101901016
796,19084,199.62999694757718
797,19085,178.70177655026555
798,19086,192.15293516723142
799,19087,222.84665140493377
800,19088,256.62182340665777
801,19089,331.6114662521668
802,19090,470.6848153665992
803,19091,521.8158338039138
804,19092,527.3443279687757
805,19093,466.3949455774716
806,19094,498.6898103984404
807,19095,492.39095229257316
808,19096,479.82344643146666
809,19097,491.00127616370077
810,19098,503.0854164147646
811,19099,533.8244481784087
812,19100,512.9868588329796
813,19101,478.81895227309644
814,19102,480.55604743418684
815,19103,469.1969555981872
816,19104,415.3518837388127
817,19105,331.4725333192814
818,19106,280.52785920843974
819,19107,231.7901479430257
820,19108,195.09846799446092
821,19109,174.64531065439377
822,19110,187.791132820637
823,19111,217.78811276651643
824,19112,250.79660054160843
825,19113,324.0840055324152
826,19114,460.0004397655415
827,19115,509.9708025198735
828,19116,515.3738018605193
829,19117,455.8079484738931
830,19118,487.3697315075009
831,19119,481.2138552095521
832,19120,468.93162720021564
833,19121,479.85572422775033
834,19122,491.6655588521122
835,19123,521.7068256778333
836,19124,501.34224209744843
837,19125,467.9499346970649
838,19126,469.64759842431704
839,19127,458.5463538774171
840,19128,430.28724151774315
841,19129,343.3917302046989
842,19130,290.6151709753226
843,19131,240.12493327732614
844,19132,202.11388199809844
845,19133,180.92526339123043
846,19134,194.5437872955366
847,19135,225.61940837756848
848,19136,259.8148260642929
849,19137,335.7375233387753
850,19138,476.54128480642726
851,19139,528.3084980754621
852,19140,533.9057802191747
853,19141,472.19803855283624
854,19142,504.89473041965965
855,19143,498.51749912477413
856,19144,485.79362277622556
857,19145,497.11053202854026
858,19146,509.34502851752916
859,19147,540.4665289613949
860,19148,519.369669078194
861,19149,484.77663025557774
862,19150,486.53533912586994
863,19151,475.0349124262207
864,19152,410.9175932843016
865,19153,327.93373754640714
866,19154,277.5329480090129
867,19155,229.31555981495117
868,19156,193.0155996888447
869,19157,172.7807999484621
870,19158,185.78627751526895
871,19159,215.46301015507902
872,19160,248.11909981187827
873,19161,320.6240895709029
874,19162,455.08948199941295
875,19163,504.52636191366395
876,19164,509.87167891473223
877,19165,450.9417496816443
878,19166,482.16657959498826
879,19167,476.07642333967283
880,19168,463.92532021156154
881,19169,474.7327917437757
882,19170,486.4165447515749
883,19171,516.1370914651645
884,19172,495.98991987234
885,19173,462.9541082427876
886,19174,464.6336477376588
887,19175,453.65091991032796
888,19176,396.4908607289912
889,19177,316.42045019934505
890,19178,267.78916073475347
891,19179,221.26461649617073
892,19180,186.23909636744216
893,19181,166.71471168091875
894,19182,179.2635854184498
895,19183,207.89841016259635
896,19184,239.40799093420662
897,19185,309.3674335731418
898,19186,439.11193722440055
899,19187,486.81315856245993
900,19188,491.9708090823211
901,19189,435.1098258920494
902,19190,465.23839641517253
903,19191,459.3620568884455
904,19192,447.63756171761383
905,19193,458.06559828782457
906,19194,469.33915133670115
907,19195,498.01625190478114
908,19196,478.57641886612396
909,19197,446.7004476204254
910,19198,448.3210208712014
911,19199,437.7238810052579
912,19200,281.1975609639339
913,19201,224.41036515084497
914,19202,189.92028898911138
915,19203,156.92434971123157
916,19204,132.08369937799807
917,19205,118.23669835740047
918,19206,127.13655718731191
919,19207,147.4448257357449
920,19208,169.7919165203397
921,19209,219.40825471359574
922,19210,311.42509946035915
923,19211,345.25555666333463
924,19212,348.9134436164482
925,19213,308.58673909236956
926,19214,329.954395665475
927,19215,325.78680315332116
928,19216,317.4716065823092
929,19217,324.86733430171876
930,19218,332.86271561999945
931,19219,353.2009668483762
932,19220,339.41393118766536
933,19221,316.8069905102267
934,19222,317.9563265747296
935,19223,310.440668135546
936,19224,280.2449853758619
937,19225,223.65015999536558
938,19226,189.27692127870012
939,19227,156.39275795703367
940,19228,131.63625699201714
941,19229,117.83616361562179
942,19230,126.70587357713762
943,19231,146.94534650448153
944,19232,169.21673502098815
945,19233,218.66499454254307
946,19234,310.37012605930295
947,19235,344.0859803206513
948,19236,347.7314759365017
949,19237,307.5413808273317
950,19238,328.8366530313976
951,19239,324.68317851825657
952,19240,316.3961502330449
953,19241,323.76682442902637
954,19242,331.73512085711445
955,19243,352.0044748960639
956,19244,338.2641437428789
957,19245,315.73378559245964
958,19246,316.87922820399734
959,19247,309.3890295615948
960,19248,428.71334312677135
961,19249,342.1356769465641
962,19250,289.5521630451393
963,19251,239.24660780157112
964,19252,201.3745927908521
965,19253,180.26347760382671
966,19254,193.83218787019
967,19255,224.79414099904966
968,19256,258.8644791861219
969,19257,334.5094675267837
970,19258,474.7981990511005
971,19259,526.3760589631038
972,19260,531.9528674498965
973,19261,470.47083946025595
974,19262,503.0479338448538
975,19263,496.694029093508
976,19264,484.0166939541324
977,19265,495.29220838098075
978,19266,507.48195370730343
979,19267,538.489618381137
980,19268,517.4699262840586
981,19269,483.00342137388117
982,19270,484.7556972645401
983,19271,473.29733665779725
984,19272,419.0660142356638
985,19273,334.43660376910714
986,19274,283.0363757648679
987,19275,233.86284555449527
988,19276,196.84306383773588
989,19277,176.20701170795493
990,19278,189.4703855235956
991,19279,219.7356023606323
992,19280,253.03925632107263
993,19281,326.98200680703206
994,19282,464.11382345004284
995,19283,514.5310276790635
996,19284,519.9823413416402
997,19285,459.8838423566775
998,19286,491.7278549539144
999,19287,485.51693201048704
1000,19288,473.12487472288143
1001,19289,484.1466564450305
1002,19290,496.06209614465115
1003,19291,526.3719958805617
1004,19292,505.82530954852746
1005,19293,472.1344037978498
1006,19294,473.8472482546703
1007,19295,462.64673493702725
1008,19296,434.00137201459415
1009,19297,346.3558006545245
1010,19298,293.12368753175065
1011,19299,242.19763088879566
1012,19300,203.85847784137337
1013,19301,182.48696444479157
1014,19302,196.22303999849515
1015,19303,227.56689797168434
1016,19304,262.057481843757
1017,19305,338.6355246133922
1018,19306,480.65466849092854
1019,19307,532.8687232346521
1020,19308,538.5143197002956
1021,19309,476.2739324356207
1022,19310,509.25285386607317
1023,19311,502.82057592570897
1024,19312,489.9868702988913
1025,19313,501.4014642458203
1026,19314,513.741565810068
1027,19315,545.1316991641233
1028,19316,523.8527365292729
1029,19317,488.9610993563625
1030,19318,490.73498895622316
1031,19319,479.13529348583074
1032,19320,414.6317237811527
1033,19321,330.89780799623276
1034,19322,280.041464565441
1035,19323,231.3882574264207
1036,19324,194.7601955321196
1037,19325,174.34250100202325
1038,19326,187.4655302182275
1039,19327,217.4104997491949
1040,19328,250.36175559134236
1041,19329,323.52209084551976
1042,19330,459.20286568391424
1043,19331,509.08658707285383
1044,19332,514.4802183958531
1045,19333,455.0176435644287
1046,19334,486.5247030414017
1047,19335,480.37950014060766
1048,19336,468.1185677342272
1049,19337,479.0237239610558
1050,19338,490.81308204411374
1051,19339,520.8022616678928
1052,19340,500.47298732341903
1053,19341,467.1385773435725
1054,19342,468.83329756801203
1055,19343,457.751300969938
1056,19344,400.2049912258424
1057,19345,319.38452064917067
1058,19346,270.2976772911816
1059,19347,223.33731410764028
1060,19348,187.9836922107171
1061,19349,168.27641273447995
1062,19350,180.94283812140839
1063,19351,209.84589975671219
1064,19352,241.65064671367082
1065,19353,312.2654348477587
1066,19354,443.22532090890184
1067,19355,491.37338372165
1068,19356,496.57934856344207
1069,19357,439.1857197748339
1070,19358,469.59651986158605
1071,19359,463.66513368938047
1072,19360,451.8308092402797
1073,19361,462.35653050510473
